ferme_id,producteur_nom,coop_id,village,departement,region,surface_ha,annee_installation
2400,Ismaël Soro,38,Sassandra,San-Pédro,Bas-Sassandra,2.91,2019
2401,Kouadio Bamba,118,Agboville,Agboville,Agnéby-Tiassa,2.15,2007
2402,Cédric Koné,30,Anyama,Abidjan,Lagunes,2.42,2015
2403,Abdou Kouassi,73,Guiglo,Man,Montagnes,3.79,2003
2404,Salimata Kouassi,46,Abidjan,Abidjan,Lagunes,1.02,2006
2405,Aïcha Assé,56,Gagnoa,Gagnoa,Gôh-Djiboua,2.3,2005
2406,Fatou Coulibaly,111,Guiglo,Man,Montagnes,5.29,2017
2407,Salimata Kouassi,66,Toumodi,Yamoussoukro,Lacs,2.69,1994
2408,Yves Koné,46,Issia,Daloa,Sassandra-Marahoué,2.8,1992
2409,Ismaël Assé,99,Sassandra,San-Pédro,Bas-Sassandra,2.23,1997
2410,Kouadio Kacou,120,Oumé,Gagnoa,Fromager,0.79,1999
2411,Adjoba Diabaté,33,Abidjan,Abidjan,Lagunes,3.78,2003
2412,Yacouba Kouassi,66,Agboville,Agboville,Agnéby-Tiassa,5.77,2000
2413,Moussa Bamba,56,Tiassalé,Agboville,Agnéby-Tiassa,4.43,1995
2414,Mariam Bamba,16,Oumé,Gagnoa,Fromager,2.33,2015
2415,Moussa Yao,59,Daloa,Daloa,Sassandra-Marahoué,4.73,2015
2416,Abdou Dosso,90,Yamoussoukro,Yamoussoukro,Lacs,5.45,1995
2417,Adjoba Bamba,65,Divo,Gagnoa,Gôh-Djiboua,4.94,2014
2418,Mariam Koné,106,Yamoussoukro,Yamoussoukro,Lacs,2.87,2016
2419,Ibrahim Kouamé,95,Guiglo,Man,Montagnes,3.81,2015
2420,Gaston Kacou,60,Soubré,San-Pédro,Bas-Sassandra,3.21,2003
2421,Moussa Dosso,77,Oumé,Gagnoa,Fromager,4.67,2000
2422,Didier Kouamé,51,Divo,Gagnoa,Gôh-Djiboua,1.53,1997
2423,Kouakou Soro,16,Ouragahio,Gagnoa,Fromager,1.81,2020
2424,Aminata Kouamé,14,Guiglo,Man,Montagnes,3.94,2014
2425,Cédric Yao,63,Soubré,San-Pédro,Bas-Sassandra,7.89,2000
2426,Abdou Kouamé,114,Lakota,Gagnoa,Gôh-Djiboua,5.7,2005
2427,Kouakou Ouattara,62,Agboville,Agboville,Agnéby-Tiassa,3.12,2008
2428,Aïcha Bamba,42,Oumé,Gagnoa,Fromager,5.55,2013
2429,Moussa Touré,107,Guiglo,Man,Montagnes,7.95,2016
2430,Cédric Bamba,96,Sassandra,San-Pédro,Bas-Sassandra,1.38,2019
2431,Gaston Bamba,9,Divo,Gagnoa,Gôh-Djiboua,4.26,1998
2432,Aristide Diabaté,20,Ouragahio,Gagnoa,Fromager,3.77,2018
2433,Aminata Soro,56,Sassandra,San-Pédro,Bas-Sassandra,3.05,1992
2434,Kouakou Touré,118,Vavoua,Daloa,Sassandra-Marahoué,4.15,2017
2435,Aristide Traoré,51,Ouragahio,Gagnoa,Fromager,4.58,2011
2436,Yacouba Ouattara,120,Anyama,Abidjan,Lagunes,2.83,2018
2437,Koffi Yao,97,Divo,Gagnoa,Gôh-Djiboua,1.55,2012
2438,Aminata Traoré,78,Lakota,Gagnoa,Gôh-Djiboua,1.65,1999
2439,Adjoba Ouattara,42,Vavoua,Daloa,Sassandra-Marahoué,6.72,1990
2440,Koffi Bamba,14,Divo,Gagnoa,Gôh-Djiboua,3.44,2020
2441,Fatou Traoré,34,Man,Man,Montagnes,0.85,2006
2442,Abdou Kouassi,80,Vavoua,Daloa,Sassandra-Marahoué,2.67,1995
2443,Aristide Kacou,25,Gagnoa,Gagnoa,Gôh-Djiboua,2.25,2007
2444,Abdou Kouassi,95,Lakota,Gagnoa,Gôh-Djiboua,3.76,1990
2445,Adjoba Dosso,1,Man,Man,Montagnes,4.68,2015
2446,Aristide Kouamé,56,Ouragahio,Gagnoa,Fromager,4.85,1997
2447,Arnaud N’Guessan,65,Daloa,Daloa,Sassandra-Marahoué,3.54,1994
2448,Aya Fofana,23,Bingerville,Abidjan,Lagunes,1.31,2018
2449,Yao Assé,37,Guiglo,Man,Montagnes,4.47,2011
2450,Cédric N’Guessan,33,Guiglo,Man,Montagnes,1.08,1998
2451,Koffi Kacou,43,Gagnoa,Gagnoa,Gôh-Djiboua,3.93,1990
2452,Adjoba N’Guessan,57,Abidjan,Abidjan,Lagunes,0.73,2020
2453,Fatou Ouattara,45,San-Pédro,San-Pédro,Bas-Sassandra,2.41,1991
2454,Cédric Assé,25,Issia,Daloa,Sassandra-Marahoué,1.46,2015
2455,Kouadio Assé,14,Gagnoa,Gagnoa,Gôh-Djiboua,6.72,2013
2456,Koffi Coulibaly,18,Lakota,Gagnoa,Gôh-Djiboua,2.61,2020
2457,Aminata Touré,64,Anyama,Abidjan,Lagunes,3.72,2020
2458,Yao Bamba,84,Agboville,Agboville,Agnéby-Tiassa,2.81,2010
2459,Didier Dosso,54,Man,Man,Montagnes,2.31,1991
2460,Kouadio Touré,71,San-Pédro,San-Pédro,Bas-Sassandra,0.93,2005
2461,Didier Fofana,1,Divo,Gagnoa,Gôh-Djiboua,3.05,2018
2462,Aya Kouamé,68,San-Pédro,San-Pédro,Bas-Sassandra,1.8,1998
2463,Ibrahim Yao,28,Guiglo,Man,Montagnes,1.13,2002
2464,Aristide Coulibaly,75,Agboville,Agboville,Agnéby-Tiassa,2.13,2013
2465,Yves Yao,46,Sassandra,San-Pédro,Bas-Sassandra,4.59,2017
2466,Kouakou N’Guessan,94,Oumé,Gagnoa,Fromager,1.43,2020
2467,Fatou Ouattara,92,Bingerville,Abidjan,Lagunes,3.82,1995
2468,Kouakou Fofana,32,Oumé,Gagnoa,Fromager,6.14,2009
2469,Didier Ouattara,79,Issia,Daloa,Sassandra-Marahoué,3.11,2010
2470,Mariam Yao,81,Vavoua,Daloa,Sassandra-Marahoué,3.09,2020
2471,Didier Bamba,22,Gagnoa,Gagnoa,Gôh-Djiboua,1.07,2012
2472,Yacouba Dosso,105,Danané,Man,Montagnes,6.95,2018
2473,Moussa Soro,57,San-Pédro,San-Pédro,Bas-Sassandra,3.61,2004
2474,Fatou Touré,2,Daloa,Daloa,Sassandra-Marahoué,3.18,2006
2475,Yves Ouattara,63,Divo,Gagnoa,Gôh-Djiboua,3.3,2015
2476,Abdou Bamba,104,Lakota,Gagnoa,Gôh-Djiboua,1.79,2009
2477,Fatou Assé,98,Ouragahio,Gagnoa,Fromager,3.58,1991
2478,Adjoba Diabaté,73,Oumé,Gagnoa,Fromager,2.68,2009
2479,Gaston Kouassi,48,Ouragahio,Gagnoa,Fromager,0.64,2012
2480,Didier Touré,114,Ouragahio,Gagnoa,Fromager,4.08,2020
2481,Yao Coulibaly,17,Lakota,Gagnoa,Gôh-Djiboua,4.16,1990
2482,Ismaël Bamba,31,Abidjan,Abidjan,Lagunes,1.91,1991
2483,Didier Kouamé,90,Ouragahio,Gagnoa,Fromager,1.26,2021
2484,Fatou Coulibaly,22,Tiassalé,Agboville,Agnéby-Tiassa,3.86,1993
2485,Cédric Yao,3,Divo,Gagnoa,Gôh-Djiboua,1.7,2003
2486,Aminata Fofana,51,Soubré,San-Pédro,Bas-Sassandra,1.37,2007
2487,Yacouba Bamba,59,Oumé,Gagnoa,Fromager,5.25,2016
2488,Yves Kouassi,45,Man,Man,Montagnes,2.61,2004
2489,Abdou Touré,76,Agboville,Agboville,Agnéby-Tiassa,2.85,2005
2490,Kouadio Kacou,109,Agboville,Agboville,Agnéby-Tiassa,5.05,1992
2491,Fatou Touré,100,Lakota,Gagnoa,Gôh-Djiboua,4.35,2015
2492,Didier Bamba,48,Man,Man,Montagnes,3.14,1996
2493,Kouakou Kouamé,61,Gagnoa,Gagnoa,Gôh-Djiboua,2.9,2003
2494,Koffi Bamba,67,San-Pédro,San-Pédro,Bas-Sassandra,1.34,2016
2495,Aïcha Diabaté,101,Lakota,Gagnoa,Gôh-Djiboua,0.95,2013
2496,Salimata Kouassi,74,Divo,Gagnoa,Gôh-Djiboua,1.1,2014
2497,Fatou Kouassi,118,Bingerville,Abidjan,Lagunes,2.37,2006
2498,Salimata Diabaté,99,San-Pédro,San-Pédro,Bas-Sassandra,1.93,2000
2499,Adjoba Assé,105,Guiglo,Man,Montagnes,5.87,1993
2500,Salimata Kouamé,78,San-Pédro,San-Pédro,Bas-Sassandra,2.71,2003
2501,Moussa Diabaté,96,Oumé,Gagnoa,Fromager,5.21,2021
2502,Gaston Soro,113,Oumé,Gagnoa,Fromager,5.22,2021
2503,Didier Kouamé,94,Issia,Daloa,Sassandra-Marahoué,4.84,1997
2504,Fatou Coulibaly,103,Lakota,Gagnoa,Gôh-Djiboua,0.94,2002
2505,Yao Coulibaly,6,Lakota,Gagnoa,Gôh-Djiboua,4.31,2000
2506,Mariam N’Guessan,15,Vavoua,Daloa,Sassandra-Marahoué,4.11,1996
2507,Koffi Ouattara,116,Man,Man,Montagnes,2.32,2020
2508,Kouakou Kouamé,116,Guiglo,Man,Montagnes,3.77,2011
2509,Didier Soro,114,Gagnoa,Gagnoa,Gôh-Djiboua,2.94,2003
2510,Aya Kacou,63,Bingerville,Abidjan,Lagunes,1.65,2017
2511,Aristide Dosso,38,Ouragahio,Gagnoa,Fromager,1.7,1995
2512,Abdou Yao,43,Sassandra,San-Pédro,Bas-Sassandra,9.38,2019
2513,Cédric Kouamé,113,Sassandra,San-Pédro,Bas-Sassandra,2.48,2011
2514,Arnaud Kacou,114,Issia,Daloa,Sassandra-Marahoué,2.81,2003
2515,Mariam Kouassi,76,Yamoussoukro,Yamoussoukro,Lacs,2.25,1991
2516,Didier Fofana,116,Soubré,San-Pédro,Bas-Sassandra,2.33,2016
2517,Aminata Traoré,22,Tiassalé,Agboville,Agnéby-Tiassa,2.21,2016
2518,Aya Kouassi,115,Bingerville,Abidjan,Lagunes,2.67,1999
2519,Yacouba Soro,34,Oumé,Gagnoa,Fromager,7.61,1997
2520,Moussa Bamba,116,Soubré,San-Pédro,Bas-Sassandra,3.05,2016
2521,Kouadio Dosso,26,Tiassalé,Agboville,Agnéby-Tiassa,2.32,1995
2522,Yao Coulibaly,20,Toumodi,Yamoussoukro,Lacs,3.81,1999
2523,Aïcha N’Guessan,26,Lakota,Gagnoa,Gôh-Djiboua,4.84,2021
2524,Kouakou Koné,119,Yamoussoukro,Yamoussoukro,Lacs,3.79,2010
2525,Adjoba Bamba,90,Divo,Gagnoa,Gôh-Djiboua,4.3,2000
2526,Yao Yao,103,Oumé,Gagnoa,Fromager,2.62,1994
2527,Yao Diabaté,113,Bingerville,Abidjan,Lagunes,9.14,2010
2528,Didier Diabaté,51,Divo,Gagnoa,Gôh-Djiboua,1.07,2018
2529,Ismaël Yao,115,Toumodi,Yamoussoukro,Lacs,4.57,1996
2530,Fatou Kacou,76,Issia,Daloa,Sassandra-Marahoué,2.24,2016
2531,Aminata Soro,29,Agboville,Agboville,Agnéby-Tiassa,1.5,2021
2532,Aminata Kouamé,32,Gagnoa,Gagnoa,Gôh-Djiboua,1.89,2006
2533,Aya Koné,110,Danané,Man,Montagnes,1.19,1997
2534,Aïcha Koné,41,Lakota,Gagnoa,Gôh-Djiboua,2.32,1993
2535,Aya Ouattara,120,Anyama,Abidjan,Lagunes,1.07,1999
2536,Abdou Diabaté,92,Anyama,Abidjan,Lagunes,1.07,1996
2537,Abdou Kacou,6,Divo,Gagnoa,Gôh-Djiboua,1.98,2006
2538,Ibrahim Traoré,79,Soubré,San-Pédro,Bas-Sassandra,1.56,1993
2539,Aminata Assé,53,San-Pédro,San-Pédro,Bas-Sassandra,1.78,2020
2540,Abdou Soro,77,Toumodi,Yamoussoukro,Lacs,4.18,2020
2541,Cédric Coulibaly,66,Danané,Man,Montagnes,5.98,2009
2542,Yao Kouamé,67,Guiglo,Man,Montagnes,1.14,1994
2543,Aya Diabaté,59,Daloa,Daloa,Sassandra-Marahoué,1.75,2009
2544,Gaston Kouamé,8,Danané,Man,Montagnes,5.97,2009
2545,Aya Bamba,104,Oumé,Gagnoa,Fromager,2.71,2006
2546,Cédric Traoré,106,Bingerville,Abidjan,Lagunes,2.18,1999
2547,Fatou Kouamé,120,Issia,Daloa,Sassandra-Marahoué,1.14,2007
2548,Koffi N’Guessan,58,Toumodi,Yamoussoukro,Lacs,3.83,2020
2549,Yves Assé,97,Agboville,Agboville,Agnéby-Tiassa,3.94,2003
2550,Cédric Koné,81,Tiassalé,Agboville,Agnéby-Tiassa,3.72,2015
2551,Yacouba Koné,93,Tiassalé,Agboville,Agnéby-Tiassa,1.13,1992
2552,Gaston Ouattara,42,Issia,Daloa,Sassandra-Marahoué,3.03,2009
2553,Adjoba Bamba,34,Yamoussoukro,Yamoussoukro,Lacs,1.79,2013
2554,Koffi Touré,7,Tiassalé,Agboville,Agnéby-Tiassa,1.35,1992
2555,Abdou Soro,120,Oumé,Gagnoa,Fromager,3.17,1994
2556,Aristide Coulibaly,77,Man,Man,Montagnes,6.09,2020
2557,Ismaël Diabaté,4,Danané,Man,Montagnes,5.53,2019
2558,Moussa Soro,90,Bingerville,Abidjan,Lagunes,1.29,1991
2559,Yves Bamba,60,Vavoua,Daloa,Sassandra-Marahoué,1.02,2011
2560,Aïcha Coulibaly,40,San-Pédro,San-Pédro,Bas-Sassandra,6.59,2004
2561,Kouadio Koné,102,Lakota,Gagnoa,Gôh-Djiboua,2.63,2007
2562,Aïcha Coulibaly,71,Anyama,Abidjan,Lagunes,1.25,2002
2563,Kouakou Traoré,10,Guiglo,Man,Montagnes,2.89,1996
2564,Ibrahim N’Guessan,64,Vavoua,Daloa,Sassandra-Marahoué,4.1,2013
2565,Didier N’Guessan,43,Daloa,Daloa,Sassandra-Marahoué,1.49,2017
2566,Arnaud Koné,48,Soubré,San-Pédro,Bas-Sassandra,1.36,1999
2567,Yao Soro,80,Man,Man,Montagnes,0.98,2007
2568,Aminata Diabaté,81,Soubré,San-Pédro,Bas-Sassandra,4.05,2005
2569,Aya Bamba,31,Ouragahio,Gagnoa,Fromager,4.61,2012
2570,Cédric Diabaté,71,Man,Man,Montagnes,5.0,2008
2571,Yao Assé,85,San-Pédro,San-Pédro,Bas-Sassandra,1.78,1990
2572,Didier Traoré,86,Yamoussoukro,Yamoussoukro,Lacs,3.46,2013
2573,Yao Assé,110,Tiassalé,Agboville,Agnéby-Tiassa,4.64,2008
2574,Ismaël Soro,81,Abidjan,Abidjan,Lagunes,5.74,1999
2575,Cédric Soro,96,Toumodi,Yamoussoukro,Lacs,2.73,1990
2576,Adjoba Soro,97,Guiglo,Man,Montagnes,2.54,2010
2577,Aminata Yao,85,Abidjan,Abidjan,Lagunes,3.17,2000
2578,Moussa N’Guessan,8,San-Pédro,San-Pédro,Bas-Sassandra,5.34,2011
2579,Kouakou Bamba,5,Bingerville,Abidjan,Lagunes,1.62,2018
2580,Aminata Yao,32,Lakota,Gagnoa,Gôh-Djiboua,0.96,2006
2581,Yao Bamba,102,Toumodi,Yamoussoukro,Lacs,2.57,2008
2582,Yao Fofana,68,Danané,Man,Montagnes,1.28,2021
2583,Yacouba Coulibaly,106,Danané,Man,Montagnes,2.88,2011
2584,Koffi Kouamé,68,San-Pédro,San-Pédro,Bas-Sassandra,3.65,2008
2585,Aya Touré,16,Vavoua,Daloa,Sassandra-Marahoué,2.36,2020
2586,Arnaud Fofana,100,Gagnoa,Gagnoa,Gôh-Djiboua,3.95,1994
2587,Aminata Soro,87,Lakota,Gagnoa,Gôh-Djiboua,11.9,2000
2588,Mariam Ouattara,80,Bingerville,Abidjan,Lagunes,3.65,2010
2589,Aïcha Coulibaly,59,Oumé,Gagnoa,Fromager,6.36,2014
2590,Moussa Diabaté,97,Gagnoa,Gagnoa,Gôh-Djiboua,3.93,2015
2591,Fatou Koné,39,Abidjan,Abidjan,Lagunes,6.27,1990
2592,Aya Diabaté,8,Tiassalé,Agboville,Agnéby-Tiassa,3.4,2013
2593,Arnaud Soro,22,Man,Man,Montagnes,7.08,2009
2594,Ismaël Fofana,82,San-Pédro,San-Pédro,Bas-Sassandra,2.97,2008
2595,Abdou Dosso,24,Toumodi,Yamoussoukro,Lacs,1.55,1998
2596,Aya Fofana,7,Tiassalé,Agboville,Agnéby-Tiassa,1.43,2010
2597,Arnaud Assé,93,Toumodi,Yamoussoukro,Lacs,2.48,2018
2598,Kouakou Traoré,100,Ouragahio,Gagnoa,Fromager,2.88,2014
2599,Yao Dosso,63,Anyama,Abidjan,Lagunes,4.7,2010
2600,Salimata Diabaté,6,Gagnoa,Gagnoa,Gôh-Djiboua,2.72,1996
2601,Kouadio Diabaté,75,Toumodi,Yamoussoukro,Lacs,1.72,1998
2602,Aminata Ouattara,97,Oumé,Gagnoa,Fromager,1.42,2018
2603,Yao Dosso,111,Guiglo,Man,Montagnes,3.22,2019
2604,Yacouba Soro,77,Abidjan,Abidjan,Lagunes,4.55,2019
2605,Moussa Dosso,40,Abidjan,Abidjan,Lagunes,2.71,2016
2606,Gaston Bamba,50,Soubré,San-Pédro,Bas-Sassandra,2.16,1997
2607,Abdou Ouattara,91,Agboville,Agboville,Agnéby-Tiassa,0.93,2006
2608,Ibrahim Kacou,92,Danané,Man,Montagnes,2.13,2004
2609,Aïcha Koné,111,Toumodi,Yamoussoukro,Lacs,1.42,1992
2610,Yao Soro,113,Bingerville,Abidjan,Lagunes,10.95,2012
2611,Moussa Traoré,45,Sassandra,San-Pédro,Bas-Sassandra,4.97,2012
2612,Ibrahim Assé,40,Yamoussoukro,Yamoussoukro,Lacs,3.32,2020
2613,Aya N’Guessan,80,Issia,Daloa,Sassandra-Marahoué,2.1,2015
2614,Aristide Dosso,25,Guiglo,Man,Montagnes,5.23,2004
2615,Yves Ouattara,68,Yamoussoukro,Yamoussoukro,Lacs,2.83,2011
2616,Aminata Kouassi,61,Yamoussoukro,Yamoussoukro,Lacs,3.04,1998
2617,Aya Diabaté,95,Gagnoa,Gagnoa,Gôh-Djiboua,1.4,2010
2618,Ismaël Assé,51,Yamoussoukro,Yamoussoukro,Lacs,8.45,2009
2619,Moussa Touré,68,Bingerville,Abidjan,Lagunes,0.81,2011
2620,Didier Bamba,55,Man,Man,Montagnes,3.87,1990
2621,Kouakou Yao,3,Gagnoa,Gagnoa,Gôh-Djiboua,1.3,2017
2622,Yao Yao,49,Agboville,Agboville,Agnéby-Tiassa,1.72,2005
2623,Aya Assé,94,Sassandra,San-Pédro,Bas-Sassandra,1.95,2004
2624,Ismaël Koné,47,Oumé,Gagnoa,Fromager,1.14,2020
2625,Adjoba Koné,75,Daloa,Daloa,Sassandra-Marahoué,2.96,1994
2626,Adjoba Kouassi,4,Tiassalé,Agboville,Agnéby-Tiassa,5.89,1997
2627,Gaston Yao,100,Divo,Gagnoa,Gôh-Djiboua,2.1,2000
2628,Abdou Kouassi,114,Lakota,Gagnoa,Gôh-Djiboua,2.88,2005
2629,Cédric Kacou,53,Gagnoa,Gagnoa,Gôh-Djiboua,1.18,2021
2630,Cédric Koné,73,Lakota,Gagnoa,Gôh-Djiboua,2.1,1999
2631,Koffi Traoré,57,Divo,Gagnoa,Gôh-Djiboua,2.35,2006
2632,Gaston Diabaté,117,San-Pédro,San-Pédro,Bas-Sassandra,1.86,1999
2633,Didier Yao,20,Danané,Man,Montagnes,1.9,2015
2634,Aristide Fofana,21,Abidjan,Abidjan,Lagunes,6.12,1998
2635,Yves Bamba,25,Sassandra,San-Pédro,Bas-Sassandra,4.11,2016
2636,Arnaud Assé,86,Issia,Daloa,Sassandra-Marahoué,2.76,2002
2637,Aminata Assé,80,San-Pédro,San-Pédro,Bas-Sassandra,1.86,2016
2638,Kouakou Kouassi,65,Lakota,Gagnoa,Gôh-Djiboua,1.63,2002
2639,Adjoba Assé,54,Tiassalé,Agboville,Agnéby-Tiassa,2.76,2007
2640,Yao Kouassi,43,Agboville,Agboville,Agnéby-Tiassa,2.25,1992
2641,Cédric Kouamé,67,Vavoua,Daloa,Sassandra-Marahoué,2.41,2019
2642,Didier Fofana,80,Issia,Daloa,Sassandra-Marahoué,3.03,2010
2643,Yves Touré,60,Agboville,Agboville,Agnéby-Tiassa,2.88,2019
2644,Aristide Touré,45,Oumé,Gagnoa,Fromager,1.47,2015
2645,Kouadio Coulibaly,107,Abidjan,Abidjan,Lagunes,1.57,2001
2646,Ibrahim Diabaté,66,Abidjan,Abidjan,Lagunes,1.64,2009
2647,Gaston Fofana,8,Agboville,Agboville,Agnéby-Tiassa,1.96,1994
2648,Yao Diabaté,32,Ouragahio,Gagnoa,Fromager,2.46,2009
2649,Kouakou Fofana,71,Issia,Daloa,Sassandra-Marahoué,2.6,2000
2650,Yacouba Kouassi,90,Yamoussoukro,Yamoussoukro,Lacs,1.45,2008
2651,Gaston Coulibaly,73,Danané,Man,Montagnes,2.5,1998
2652,Aïcha Diabaté,57,Issia,Daloa,Sassandra-Marahoué,1.7,2009
2653,Kouakou Bamba,1,Yamoussoukro,Yamoussoukro,Lacs,1.49,2016
2654,Mariam Dosso,107,Divo,Gagnoa,Gôh-Djiboua,2.56,2001
2655,Fatou N’Guessan,81,Tiassalé,Agboville,Agnéby-Tiassa,1.11,2007
2656,Arnaud Touré,94,Gagnoa,Gagnoa,Gôh-Djiboua,5.51,2019
2657,Gaston Bamba,68,Agboville,Agboville,Agnéby-Tiassa,1.63,1997
2658,Aya Ouattara,96,Ouragahio,Gagnoa,Fromager,2.15,2011
2659,Adjoba Bamba,93,Daloa,Daloa,Sassandra-Marahoué,3.08,2005
2660,Didier Ouattara,53,Divo,Gagnoa,Gôh-Djiboua,0.94,1997
2661,Aristide Coulibaly,1,Divo,Gagnoa,Gôh-Djiboua,3.58,2005
2662,Moussa Kouassi,113,Abidjan,Abidjan,Lagunes,4.93,2019
2663,Kouadio Assé,14,Issia,Daloa,Sassandra-Marahoué,4.5,2021
2664,Aristide Traoré,53,San-Pédro,San-Pédro,Bas-Sassandra,4.7,2020
2665,Mariam Fofana,97,Divo,Gagnoa,Gôh-Djiboua,1.71,2007
2666,Abdou Kacou,40,Sassandra,San-Pédro,Bas-Sassandra,4.94,1991
2667,Fatou Coulibaly,14,Issia,Daloa,Sassandra-Marahoué,4.55,2005
2668,Mariam Coulibaly,94,Divo,Gagnoa,Gôh-Djiboua,2.19,2015
2669,Koffi Touré,39,Abidjan,Abidjan,Lagunes,2.85,2014
2670,Ismaël N’Guessan,16,Lakota,Gagnoa,Gôh-Djiboua,7.33,2020
2671,Kouadio Ouattara,10,Lakota,Gagnoa,Gôh-Djiboua,4.05,1991
2672,Koffi Dosso,52,Yamoussoukro,Yamoussoukro,Lacs,1.82,1993
2673,Ismaël Kouassi,21,Soubré,San-Pédro,Bas-Sassandra,3.5,1999
2674,Fatou Dosso,32,Guiglo,Man,Montagnes,1.83,2009
2675,Salimata Soro,4,Tiassalé,Agboville,Agnéby-Tiassa,4.44,1998
2676,Arnaud Yao,13,Toumodi,Yamoussoukro,Lacs,6.02,2002
2677,Moussa Bamba,93,Sassandra,San-Pédro,Bas-Sassandra,1.54,2016
2678,Gaston Diabaté,61,Danané,Man,Montagnes,3.56,2004
2679,Aristide Kouamé,50,Toumodi,Yamoussoukro,Lacs,1.96,1999
2680,Kouakou Koné,112,Yamoussoukro,Yamoussoukro,Lacs,2.53,1990
2681,Gaston Dosso,102,Abidjan,Abidjan,Lagunes,2.78,2020
2682,Cédric Kouamé,6,Danané,Man,Montagnes,2.69,2001
2683,Abdou Koné,40,Sassandra,San-Pédro,Bas-Sassandra,4.05,1995
2684,Gaston Assé,61,Divo,Gagnoa,Gôh-Djiboua,1.33,1995
2685,Moussa Soro,111,Toumodi,Yamoussoukro,Lacs,3.86,2003
2686,Aminata Koné,93,Yamoussoukro,Yamoussoukro,Lacs,1.3,1990
2687,Ibrahim Fofana,9,Vavoua,Daloa,Sassandra-Marahoué,2.08,2002
2688,Mariam Touré,59,San-Pédro,San-Pédro,Bas-Sassandra,3.5,1994
2689,Fatou Ouattara,90,Agboville,Agboville,Agnéby-Tiassa,3.86,2021
2690,Ismaël Koné,4,Agboville,Agboville,Agnéby-Tiassa,1.48,2003
2691,Cédric Dosso,58,Abidjan,Abidjan,Lagunes,2.33,2014
2692,Aristide Fofana,114,Bingerville,Abidjan,Lagunes,2.62,2002
2693,Fatou Kouamé,14,Toumodi,Yamoussoukro,Lacs,1.39,2000
2694,Fatou Assé,118,Danané,Man,Montagnes,2.29,2008
2695,Adjoba Touré,36,Abidjan,Abidjan,Lagunes,1.4,1997
2696,Aristide Diabaté,5,Toumodi,Yamoussoukro,Lacs,4.77,1991
2697,Koffi Traoré,33,Divo,Gagnoa,Gôh-Djiboua,2.58,2006
2698,Yacouba Traoré,69,Divo,Gagnoa,Gôh-Djiboua,0.84,2021
2699,Fatou Bamba,66,Issia,Daloa,Sassandra-Marahoué,8.23,2021
2700,Mariam Kacou,101,Gagnoa,Gagnoa,Gôh-Djiboua,1.69,2003
2701,Salimata Dosso,86,Yamoussoukro,Yamoussoukro,Lacs,3.39,1991
2702,Salimata Coulibaly,2,Oumé,Gagnoa,Fromager,2.25,2005
2703,Ismaël Dosso,16,Soubré,San-Pédro,Bas-Sassandra,9.37,1991
2704,Ismaël Bamba,6,Danané,Man,Montagnes,3.81,2012
2705,Cédric Soro,12,Daloa,Daloa,Sassandra-Marahoué,2.22,2014
2706,Mariam Koné,18,Oumé,Gagnoa,Fromager,3.96,2005
2707,Didier Kacou,114,San-Pédro,San-Pédro,Bas-Sassandra,3.72,1991
2708,Kouakou Yao,50,Agboville,Agboville,Agnéby-Tiassa,3.69,2019
2709,Moussa Touré,110,Danané,Man,Montagnes,1.25,2009
2710,Ibrahim Assé,70,Divo,Gagnoa,Gôh-Djiboua,1.4,2001
2711,Ismaël Fofana,77,Tiassalé,Agboville,Agnéby-Tiassa,3.89,1996
2712,Kouakou Diabaté,55,Tiassalé,Agboville,Agnéby-Tiassa,4.04,2021
2713,Aminata Kouamé,33,Oumé,Gagnoa,Fromager,6.64,2011
2714,Aminata Bamba,63,Daloa,Daloa,Sassandra-Marahoué,5.31,2007
2715,Ibrahim Kouassi,85,Toumodi,Yamoussoukro,Lacs,1.28,2010
2716,Fatou Diabaté,14,Ouragahio,Gagnoa,Fromager,4.13,2006
2717,Cédric Assé,16,Ouragahio,Gagnoa,Fromager,4.53,2007
2718,Fatou Assé,115,Yamoussoukro,Yamoussoukro,Lacs,2.76,2017
2719,Abdou Traoré,118,Guiglo,Man,Montagnes,3.82,2013
2720,Abdou Diabaté,9,Guiglo,Man,Montagnes,6.11,2016
2721,Cédric Koné,112,Sassandra,San-Pédro,Bas-Sassandra,1.99,2012
2722,Ibrahim Dosso,73,Yamoussoukro,Yamoussoukro,Lacs,3.68,2012
2723,Cédric Dosso,112,Yamoussoukro,Yamoussoukro,Lacs,1.91,2015
2724,Moussa Dosso,64,Daloa,Daloa,Sassandra-Marahoué,5.56,1995
2725,Didier N’Guessan,20,Ouragahio,Gagnoa,Fromager,3.89,2005
2726,Koffi Traoré,19,Man,Man,Montagnes,1.2,2003
2727,Mariam Dosso,54,Yamoussoukro,Yamoussoukro,Lacs,2.5,2008
2728,Aristide Kouassi,66,Guiglo,Man,Montagnes,1.97,2014
2729,Yacouba Diabaté,21,Danané,Man,Montagnes,1.8,1998
2730,Aminata Traoré,1,Gagnoa,Gagnoa,Gôh-Djiboua,1.09,1991
2731,Kouadio Kouassi,33,Issia,Daloa,Sassandra-Marahoué,2.6,2001
2732,Ibrahim Diabaté,99,Sassandra,San-Pédro,Bas-Sassandra,2.28,2019
2733,Yao Touré,77,Soubré,San-Pédro,Bas-Sassandra,4.62,2000
2734,Salimata Kouamé,70,Tiassalé,Agboville,Agnéby-Tiassa,2.11,1992
